county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48055,yearBuilt,pass,0,2026-09-18 14:04:23.25+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,zoningDistrict,pass,0,2026-09-18 14:04:34.721+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,zoningJurisdictionKey,pass,0,2026-09-18 14:04:35.456+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48055,zoningProvenance,pass,0,2026-09-18 14:04:36.248+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,acreageAcres,pass,0,2026-09-18 14:05:52.456+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,acreageMethod,pass,0,2026-09-18 14:06:01.114+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,acreageSqft,pass,0,2026-09-18 14:05:56.499+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,agValuation,refuse,116420,2026-09-18 14:09:20.683+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,apn,pass,0,2026-09-18 14:05:12.139+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,assessedValue,pass,0,2026-09-18 14:06:14.105+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,buildableAreaPct,excluded-no-acquisition-path,0,2026-09-18 14:07:41.369+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,buildableAreaSqFt,excluded-no-acquisition-path,0,2026-09-18 14:07:36.748+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,buildingFootprint,pass,0,2026-09-18 14:08:42.641+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,citationUrl,pass,0,2026-09-18 14:07:58.773+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,cityLimits,pass,0,2026-09-18 14:06:43.399+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,countyFips,pass,0,2026-09-18 14:06:39.729+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,easements,excluded-no-acquisition-path,0,2026-09-18 14:08:36.939+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,edgeSignal,excluded-no-acquisition-path,0,2026-09-18 14:08:08.078+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
