"propId","geoId","txgioGeomBytes","bcadPolyForPropId","bcadNonPolyForPropId","bcadPolySameGeoId","successorsCoveringFootprint","successorPropIds","classification"
"8705830","R35152","300","0","0","0","0","","GONE_FROM_BCAD"
"8705833","R48414","924","0","0","0","0","","GONE_FROM_BCAD"
"8705885","R33770","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8705888","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8705981","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8706378","R71310","444","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8706400","R94491","348","0","0","0","0","","GONE_FROM_BCAD"
"8706404","R23932","348","0","0","0","0","","GONE_FROM_BCAD"
"8706512","","876","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8706759","R18573","300","0","0","0","1","18573","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8710367","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8710841","R60011","444","0","0","0","0","","GONE_FROM_BCAD"
"8711126","R32911","300","0","0","0","0","","GONE_FROM_BCAD"
"8711750","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8711752","","732","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8711984","R60003","684","0","0","0","1","8725575","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8712009","R31057","396","0","0","0","0","","GONE_FROM_BCAD"
"8712010","R31075","396","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8712024","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8712033","R87133","972","0","0","0","0","","GONE_FROM_BCAD"
"8712122","R47340","1068","0","0","0","2","8712123|47340","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8712227","R35432","492","0","0","0","1","8712228","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8712240","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8712387","R97831","300","0","0","0","2","8712386|8712388","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8712410","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8712640","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8712855","R82019","396","0","0","0","0","","GONE_FROM_BCAD"
"8712900","R37600","828","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8712901","","588","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8713015","R94481","348","0","0","0","0","","GONE_FROM_BCAD"
"8713119","R110710","780","0","0","0","1","8713120","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8713170","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8713186","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"87134","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8713998","R27446","780","0","0","0","2","8718667|8714004","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8714135","R33335","300","0","0","0","0","","GONE_FROM_BCAD"
"8714142","R46359","300","0","0","0","0","","GONE_FROM_BCAD"
"8714145","R37553","348","0","0","0","0","","GONE_FROM_BCAD"
"8714147","R37553","444","0","0","0","0","","GONE_FROM_BCAD"
"8714168","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8714720","R37585","300","0","0","0","0","","GONE_FROM_BCAD"
"8714969","R34815","540","0","0","0","0","","GONE_FROM_BCAD"
"8715090","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715093","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715153","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715163","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715206","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715219","","444","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8715267","R53333","684","0","0","0","0","","GONE_FROM_BCAD"
"8715805","R84860","396","0","0","0","0","","GONE_FROM_BCAD"
"8715810","R44611","828","0","0","0","0","","GONE_FROM_BCAD"
"8715860","R69090","1133","0","0","0","0","","GONE_FROM_BCAD"
"8716172","","828","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8716401","R97831","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8716487","R73678","636","0","0","0","0","","GONE_FROM_BCAD"
"8716629","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8716763","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8716766","R53014","348","0","0","0","1","53014","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8716880","R103417","1500","0","0","0","2","103417|8716881","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8716882","R87367","780","0","0","0","1","87367","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8717858","R16566","252","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8717859","R16566","348","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8717860","R16566","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8717861","R16566","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8717862","R16566","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8718394","R24286","492","0","0","0","0","","GONE_FROM_BCAD"
"8718471","R13266","540","0","0","0","0","","GONE_FROM_BCAD"
"8718563","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8719266","R30344","348","0","0","0","0","","GONE_FROM_BCAD"
"8719269","R30352","396","0","0","0","0","","GONE_FROM_BCAD"
"8719271","R30360","300","0","0","0","0","","GONE_FROM_BCAD"
"8719273","R29952","1020","0","0","0","0","","GONE_FROM_BCAD"
"8719275","R29976","300","0","0","0","0","","GONE_FROM_BCAD"
"8719286","R72836","396","0","0","0","0","","GONE_FROM_BCAD"
"8719446","R85467","300","0","0","0","3","8719445|8732016|8719447","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8719451","R47340","348","0","0","0","2","8712130|8712128","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8719481","R14470","396","0","0","0","0","","GONE_FROM_BCAD"
"8719790","R52781","540","0","0","0","0","","GONE_FROM_BCAD"
"8719819","R61430","568","0","1","0","1","61430","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8720135","","444","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8720191","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8720373","R13377","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8720456","R15456","596","0","0","0","0","","GONE_FROM_BCAD"
"8720476","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8720712","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8721126","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8721186","R30464","300","0","0","0","0","","GONE_FROM_BCAD"
"8721188","R82940","396","0","0","0","0","","GONE_FROM_BCAD"
"8721190","R47151","348","0","0","0","0","","GONE_FROM_BCAD"
"8721193","R81944","300","0","0","0","0","","GONE_FROM_BCAD"
"8721349","R27055","876","0","0","0","1","27055","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8722003","R79819","348","0","0","0","2","8702325|8702323","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8722362","R78222","300","0","0","0","1","8714863","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8722424","R105363","732","0","0","0","0","","GONE_FROM_BCAD"
"8722427","R53826","396","0","0","0","0","","GONE_FROM_BCAD"
"8723123","R34016","348","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8723150","R73794","1260","0","0","0","1","8730038","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8723154","R69953","797","0","0","0","2","8723152|8723149","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8723156","R57267","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8723364","R37600","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8723427","R110710","1227","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8723597","R30910","492","0","0","0","0","","GONE_FROM_BCAD"
"8723600","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8723696","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8723798","R24776","396","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8723828","R10086","444","0","0","0","6","8725389|8725388|8723965|8725026|8723827|8723829","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8723843","R59316","732","0","0","0","0","","GONE_FROM_BCAD"
"8723845","R49665","396","0","0","0","0","","GONE_FROM_BCAD"
"8723848","R32584","300","0","0","0","0","","GONE_FROM_BCAD"
"8723851","R21404","540","0","0","0","0","","GONE_FROM_BCAD"
"8723978","","780","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8723989","R17899","396","0","0","0","1","17899","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8724307","R15615","348","0","0","0","2","8724306|8724308","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8724871","R84859","300","0","0","0","0","","GONE_FROM_BCAD"
"8724873","R85347","540","0","0","0","0","","GONE_FROM_BCAD"
"8724876","R31458","300","0","0","0","2","31458|8740322","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8724925","","492","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8724977","","540","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725007","","780","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725268","","780","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"87253","R87253","300","0","0","0","0","","GONE_FROM_BCAD"
"8725409","R41405","348","0","0","0","0","","GONE_FROM_BCAD"
"8725411","R105368","348","0","0","0","1","8705994","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8725420","R33841","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8725506","R108647","492","0","0","0","1","8725507","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8725573","R18653","300","0","0","0","0","","GONE_FROM_BCAD"
"8725710","R62289","348","0","0","0","0","","GONE_FROM_BCAD"
"8725712","R61303","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8725798","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725837","","540","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725844","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725954","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8725984","","540","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8726045","R97831","444","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8726047","R25117","348","0","0","0","0","","GONE_FROM_BCAD"
"8726244","R34832","396","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8726621","R110087","636","0","0","0","0","","GONE_FROM_BCAD"
"8726735","R66478","396","0","0","0","0","","GONE_FROM_BCAD"
"8726750","R34379","492","0","0","0","0","","GONE_FROM_BCAD"
"8726752","R16126","300","0","0","0","0","","GONE_FROM_BCAD"
"8726754","R33962","348","0","0","0","0","","GONE_FROM_BCAD"
"8726757","R22621","444","0","0","0","0","","GONE_FROM_BCAD"
"8726776","R52811","300","0","0","0","0","","GONE_FROM_BCAD"
"8727630","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8727862","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8728306","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8728395","R14461","396","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8728740","R26922","684","0","0","0","0","","GONE_FROM_BCAD"
"8728748","R87367","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8728807","","492","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8728839","R37608","634","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8729059","R41808","1212","0","0","0","0","","GONE_FROM_BCAD"
"8729076","","876","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729077","","492","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729105","R18033","348","0","0","0","0","","GONE_FROM_BCAD"
"8729251","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729491","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729532","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729703","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8729970","R13690","348","0","0","0","0","","GONE_FROM_BCAD"
"8730025","R36735","396","0","0","0","0","","GONE_FROM_BCAD"
"8730026","R36735","588","0","0","0","0","","GONE_FROM_BCAD"
"8730059","R111242","780","0","0","0","0","","GONE_FROM_BCAD"
"8730131","","2202","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8730476","R24749","540","0","0","0","5","8740401|8740405|8740404|8740402|8720293","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8730644","R31818","540","0","0","0","1","8706318","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8730767","R20700","252","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8730788","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8730791","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8730996","R57267","924","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8730997","R69953","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8731157","R111676","444","0","0","0","0","","GONE_FROM_BCAD"
"8731160","R104917","396","0","0","0","1","104917","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8731169","R40162","300","0","0","0","0","","GONE_FROM_BCAD"
"8731186","R44775","1164","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8731197","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8731199","R12517","396","0","0","0","3","8713369|12517|8713368","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8731202","R49555","732","0","0","0","0","","GONE_FROM_BCAD"
"8731276","R38537","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8731421","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8732051","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8732128","R61179","348","0","0","0","0","","GONE_FROM_BCAD"
"8732410","R81726","636","0","0","0","0","","GONE_FROM_BCAD"
"8732438","R44324","780","0","0","0","0","","GONE_FROM_BCAD"
"8732609","R78827","348","0","0","0","0","","GONE_FROM_BCAD"
"8732822","R16627","300","0","0","0","1","8727157","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732933","R23815","300","0","0","0","0","","GONE_FROM_BCAD"
"8732939","R33230","684","0","0","0","0","","GONE_FROM_BCAD"
"8732942","R11090","540","0","0","0","0","","GONE_FROM_BCAD"
"8732944","R97831","492","0","0","0","2","8720687|8720689","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732948","R90117","348","0","0","0","0","","GONE_FROM_BCAD"
"8732950","R33805","732","0","0","0","1","8715001","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732952","R23445","540","0","0","0","9","8704543|8704544|8704548|8704542|8704541|8704537|8704545|8704538|8704540","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732956","R63914","588","0","0","0","1","63914","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732958","R32959","396","0","0","0","0","","GONE_FROM_BCAD"
"8732962","R23632","492","0","0","0","1","23632","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8732965","R15879","396","0","0","0","0","","GONE_FROM_BCAD"
"8732971","R34178","492","0","0","0","0","","GONE_FROM_BCAD"
"8732982","R31952","396","0","0","0","0","","GONE_FROM_BCAD"
"8732987","R37315","588","0","0","0","0","","GONE_FROM_BCAD"
"8733006","R53299","396","0","0","0","0","","GONE_FROM_BCAD"
"8733020","R47108","348","0","0","0","0","","GONE_FROM_BCAD"
"8733030","R84773","780","0","0","0","0","","GONE_FROM_BCAD"
"8733032","R103415","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733034","R19676","300","0","0","0","0","","GONE_FROM_BCAD"
"8733052","R26919","540","0","0","0","0","","GONE_FROM_BCAD"
"8733231","R30094","1776","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"87333185","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8733502","R37571","588","0","0","0","0","","GONE_FROM_BCAD"
"8733504","R37547","588","0","0","0","0","","GONE_FROM_BCAD"
"8733732","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8733876","R55024","300","0","0","0","0","","GONE_FROM_BCAD"
"8733880","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8733887","R23112","396","0","0","0","0","","GONE_FROM_BCAD"
"8733889","R15615","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733891","R111682","444","0","0","0","0","","GONE_FROM_BCAD"
"8733907","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8733911","R57267","444","0","0","0","1","8733914","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8733939","R81673","492","0","0","0","0","","GONE_FROM_BCAD"
"8733941","R103415","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733944","R78736","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733952","R26895","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733954","R37176","732","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8733955","R14623","444","0","0","0","0","","GONE_FROM_BCAD"
"8733992","R22772","492","0","0","0","0","","GONE_FROM_BCAD"
"8733994","","444","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8733996","R47641","348","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734000","R17531","300","0","0","0","0","","GONE_FROM_BCAD"
"8734004","R16425","444","0","0","0","0","","GONE_FROM_BCAD"
"8734008","R30127","444","0","0","0","0","","GONE_FROM_BCAD"
"8734011","R60318","732","0","0","0","0","","GONE_FROM_BCAD"
"8734014","R41363","300","0","0","0","0","","GONE_FROM_BCAD"
"8734017","R97831","588","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734019","R13028","300","0","0","0","0","","GONE_FROM_BCAD"
"8734021","R22699","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734024","R20481","396","0","0","0","0","","GONE_FROM_BCAD"
"8734027","R110710","636","0","0","0","2","8727929|8727930","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734029","R78736","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734102","R24077","300","0","0","0","2","8724487|8724489","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734104","R32420","396","0","0","0","0","","GONE_FROM_BCAD"
"8734109","R30882","396","0","0","0","0","","GONE_FROM_BCAD"
"8734235","R11707","1229","0","0","0","146","8737722|8737714|8737721|8737715|8737720|8737716|8737719|8737717|8737648|8737579|8737592|8737649|8737650|8737651|8737652|8737653|8737665|8737656|8737655|8737657|8737654|8737664|8737663|8737658|8737662|8737659|8737661|8737615|8737718|8737621|8737622|8737623|8737624|8737625|8737631|8737626|8737630|8737627|8737629|8737628|8737632|8737633|8737637|8737634|8737636|8737635|8737638|8737639|8737640|8737641|8737642|8737643|8737644|8737645|8737646|8737660|8737675|8737674|8737596|8737647|8737669|8737668|8737670|8737667|8737671|8737666|8737672|8737677|8737673|8737676|8737678|8737679|8737680|8737684|8737681|8737683|8737685|8737682|8737686|8737687|8737692|8737688|8737691|8737693|8737690|8737689|8737694|8737695|8737699|8737696|8737698|8737697|8737700|8737701|8737702|8737703|8737704|8737705|8737706|8737707|8737708|8737709|8737710|8737713|8737712|8737711|8737605|8737606|8737607|8737608|8737609|8737610|8737611|8737612|8737613|8737614|8737616|8737617|8737618|8737619|8737620|8737598|8737599|8737600|8737604|8737601|8737603|8737577|8737578|8737597|8737580|8737581|8737582|8737583|8737584|8737587|8737586|8737585|8737588|8737590|8737591|8737589|8737593|8737594|8737602|8737595","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734236","R37600","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734238","R103415","300","0","0","0","2","8724962|8724964","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734240","R20455","636","0","0","0","1","8730877","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734351","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8734540","R13846","300","0","0","0","1","13846","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734545","R21338","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734557","R84842","540","0","0","0","0","","GONE_FROM_BCAD"
"8734563","","588","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8734569","R42501","684","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734593","R109133","1131","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734594","R47546","924","0","0","0","1","8731181","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734596","R47546","789","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734597","R47546","1068","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8734631","R29545","444","0","0","0","0","","GONE_FROM_BCAD"
"8734638","R35272","732","0","0","0","0","","GONE_FROM_BCAD"
"8734801","R103415","300","0","0","0","2","8724966|8724968","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734803","R25952","492","0","0","0","1","25952","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734808","R10664","348","0","0","0","3","8719963|8719964|8719965","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8734820","","871","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8735066","R10498","252","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8735068","","1817","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8735301","R53886","828","0","0","0","2","8739040|53886","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8735641","R30371","348","0","0","0","1","30371","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8735710","R21905","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8736397","R81962","300","0","0","0","0","","GONE_FROM_BCAD"
"8736539","R31783","300","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8736559","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8736569","R47546","1096","0","0","0","0","","POLYGON_UNDER_OTHER_ID_DOES_NOT_COVER"
"8736712","R25052","492","0","0","0","0","","GONE_FROM_BCAD"
"8736832","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8736979","R105185","300","0","0","0","1","8736964","SUCCESSOR_POLYGON_OTHER_ID_COVERS_FOOTPRINT"
"8737129","R45011","300","0","0","0","0","","GONE_FROM_BCAD"
"87384","R87384","348","0","0","0","0","","GONE_FROM_BCAD"
"87391","","636","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"87463","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"87464","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"8757896","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"87879","R87879","300","0","0","0","0","","GONE_FROM_BCAD"
"88020","R88020","396","0","0","0","0","","GONE_FROM_BCAD"
"88021","R88021","396","0","0","0","0","","GONE_FROM_BCAD"
"88135","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"88136","","396","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"88664","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"89345","R89345","300","0","0","0","0","","GONE_FROM_BCAD"
"89567","","444","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"90089","R90089","636","0","0","0","0","","GONE_FROM_BCAD"
"90196","R90196","300","0","0","0","0","","GONE_FROM_BCAD"
"90369","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"90393","R90393","540","0","0","0","0","","GONE_FROM_BCAD"
"90644","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"90767","R90767","732","0","0","0","0","","GONE_FROM_BCAD"
"91366","R91366","492","0","0","0","0","","GONE_FROM_BCAD"
"92286","R92286","732","0","0","0","0","","GONE_FROM_BCAD"
"92322","R92322","396","0","0","0","0","","GONE_FROM_BCAD"
"92421","","444","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"92672","","348","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"92744","R92744","300","0","0","0","0","","GONE_FROM_BCAD"
"92842","R92842","396","0","0","0","0","","GONE_FROM_BCAD"
"92927","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"92953","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
"93010","R93010","396","0","0","0","0","","GONE_FROM_BCAD"
"93012","R93012","924","0","0","0","0","","GONE_FROM_BCAD"
"93226","","300","0","0","0","0","","TXGIO_ROW_WITHOUT_GEO_ID"
