county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48209,legalDescription,pass,0,2026-09-16 21:37:18.791+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,livingAreaSqft,pass,0,2026-09-16 21:37:14.855+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,marketValue,pass,0,2026-09-16 21:36:59.26+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,maxFootprintSqFt,refuse,27949,2026-09-16 21:38:19.94+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,maxHeightFt,refuse,27949,2026-09-16 21:38:16.913+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,maxImperviousCoverPct,excluded,0,2026-09-16 21:38:31.596+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,maxLotCoveragePct,refuse,27949,2026-09-16 21:38:13.803+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,mineralRights,excluded,0,2026-09-16 21:39:21.4+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,ossf,excluded,0,2026-09-16 21:39:13.071+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,overlayDistricts,pass,0,2026-09-16 21:39:27.652+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,owner,pass,0,2026-09-16 21:39:01.036+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,parcelAreaSqFt,refuse,27949,2026-09-16 21:38:04.139+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,parcelGeometry,excluded,0,2026-09-16 21:39:30.538+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,permits,excluded,0,2026-09-16 21:38:47.479+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,pipelines,excluded,0,2026-09-16 21:38:44.132+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,publicRecordRefs,excluded,0,2026-09-16 21:39:09.632+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,railCorridor,excluded,0,2026-09-16 21:39:39.06+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,roads,excluded,0,2026-09-16 21:39:33.314+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,salesHistory,excluded,0,2026-09-16 21:39:06.649+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,schoolDistrict,pass,0,2026-09-16 21:37:36.779+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,setbackCornerFt,pass,0,2026-09-16 21:38:01.159+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,setbackFrontFt,pass,0,2026-09-16 21:37:51.541+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,setbackRearFt,pass,0,2026-09-16 21:37:57.965+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,setbackRules,pass,0,2026-09-16 21:38:37.735+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,setbackSideFt,pass,0,2026-09-16 21:37:54.589+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,situsAddress,pass,0,2026-09-16 21:10:37.77+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,situsCity,pass,0,2026-09-16 21:13:03.389+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,situsState,pass,0,2026-09-16 21:15:25.623+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,situsZip,pass,0,2026-09-16 21:17:52.311+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,specialDistricts,pass,0,2026-09-16 21:38:55.577+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,terrain,excluded,0,2026-09-16 21:39:36.189+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,treeProtection,excluded,0,2026-09-16 21:38:34.44+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,utilityService,pass,0,2026-09-16 21:39:15.532+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,valueHistory,pass,0,2026-09-16 21:39:03.94+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,wells,pass,0,2026-09-16 21:38:41.165+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,yearBuilt,pass,0,2026-09-16 21:36:34.615+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,zoningDistrict,pass,0,2026-09-16 21:37:39.831+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,zoningJurisdictionKey,pass,0,2026-09-16 21:37:43.107+00,587080ac-c454-4e4b-8262-63d81c8737e1
48209,zoningProvenance,pass,0,2026-09-16 21:37:45.798+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,acreageAcres,pass,0,2026-09-16 21:41:05.781+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,acreageMethod,excluded,0,2026-09-16 21:41:11.938+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,acreageSqft,excluded,0,2026-09-16 21:41:09.047+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,agValuation,excluded,0,2026-09-16 21:43:21.734+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,apn,pass,0,2026-09-16 21:40:39.757+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,assessedValue,pass,0,2026-09-16 21:41:21.27+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,buildableAreaPct,excluded,0,2026-09-16 21:42:18.036+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,buildableAreaSqFt,excluded,0,2026-09-16 21:42:15.236+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,buildingFootprint,pass,0,2026-09-16 21:42:58.026+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,citationUrl,excluded,0,2026-09-16 21:42:29.83+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,cityLimits,pass,0,2026-09-16 21:41:41.776+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,countyFips,pass,0,2026-09-16 21:41:39.074+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,easements,excluded,0,2026-09-16 21:42:54.773+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,edgeSignal,excluded,0,2026-09-16 21:42:35.836+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,envelopeDisclosure,excluded,0,2026-09-16 21:42:32.587+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,envelopeStatus,excluded,0,2026-09-16 21:41:58.158+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,etjStatus,excluded,0,2026-09-16 21:41:44.685+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,exemptionCodes,pass,0,2026-09-16 21:41:35.725+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,flood,pass,0,2026-09-16 21:43:02.627+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,hoaDeedRestrictions,excluded,0,2026-09-16 21:43:27.43+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,improvementValue,pass,0,2026-09-16 21:41:26.994+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,landUseCode,pass,0,2026-09-16 21:40:54.131+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,landUseDescription,excluded,0,2026-09-16 21:40:57.362+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,landUseSource,refuse,23182,2026-09-16 21:41:00.121+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,landUseVintage,excluded,0,2026-09-16 21:41:02.835+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,landValue,pass,0,2026-09-16 21:41:24.089+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,legalDescription,pass,0,2026-09-16 21:41:32.596+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,livingAreaSqft,pass,0,2026-09-16 21:41:29.809+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,marketValue,pass,0,2026-09-16 21:41:18.306+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,maxFootprintSqFt,pass,0,2026-09-16 21:42:27.079+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,maxHeightFt,pass,0,2026-09-16 21:42:24.011+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,maxImperviousCoverPct,excluded,0,2026-09-16 21:42:38.532+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,maxLotCoveragePct,pass,0,2026-09-16 21:42:21.171+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,mineralRights,excluded,0,2026-09-16 21:43:24.639+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,ossf,excluded,0,2026-09-16 21:43:16.654+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,overlayDistricts,pass,0,2026-09-16 21:43:29.871+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,owner,pass,0,2026-09-16 21:43:05.094+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,parcelAreaSqFt,pass,0,2026-09-16 21:42:11.727+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,parcelGeometry,excluded,0,2026-09-16 21:43:32.681+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,permits,excluded,0,2026-09-16 21:42:52.076+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,pipelines,excluded,0,2026-09-16 21:42:49.127+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,publicRecordRefs,excluded,0,2026-09-16 21:43:13.239+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,railCorridor,excluded,0,2026-09-16 21:43:41.346+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,roads,excluded,0,2026-09-16 21:43:35.406+00,587080ac-c454-4e4b-8262-63d81c8737e1
48309,salesHistory,excluded,0,2026-09-16 21:43:10.624+00,587080ac-c454-4e4b-8262-63d81c8737e1
